,slctn_nmbr,clnt_id,accnt_id,gndr,brth_yr,prsnt_age,accnt_bgn_date,cprtn_prd_d,erly_pnsn_flg,accnt_status,pnsn_age,prvs_npf,brth_plc,addrss_type,rgn,dstrct,city,sttlmnt,pstl_code,okato,phn,email,lk,assgn_npo,assgn_ops
162566,0,0xCEF3828847AC814187B589B79DB996FF,0xA69E59DCB00A5D49AC1033D9ABC8AB5F,м,1957,67,2010-12-30,82,0,Накопительный период,60,"АО ""НПФ ЭЛЕКТРОЭНЕРГЕТИКИ""","1,ГОР. КРАСНОКАМСК ПЕРМСКОЙ ОБЛ.",Адрес места жительства,ПЕРМСКИЙ КРАЙ,,КРАСНОКАМСК Г,,617060,57000000000.0,нет,нет,нет,нет,нет
76087,0,0x737978A8D8A5A64AB238DBD22ADFEC8C,0x00E8214BC44A704F85046E8D0512E8A7,ж,1963,61,2012-07-29,227,0,Накопительный период,55,"АО ""НАЦИОНАЛЬНЫЙ НПФ""","0,БАШКИРСКАЯ АССР, БЕЛОРЕЦКИЙ, НАБИЕВО",Адрес места жительства,БАШКОРТОСТАН РЕСП,БЕЛЕБЕЕВСКИЙ Р-Н,БЕЛЕБЕЙ Г,,452005,80000000000.0,нет,нет,нет,нет,нет
7882,2,0xCA58EA32D8F638488CA79298FA6BCC46,0x05C474A371DD144BAB633E49AAA46309,м,1955,69,2010-05-19,307,0,Накопительный период,60,СФР,УДМУРТСКАЯ АССР КЕЗСКИЙ ЧЕПЦА,Адрес места жительства,УДМУРТСКАЯ РЕСП,ИГРИНСКИЙ Р-Н,,ИГРА,427140,94000000000.0,нет,нет,нет,нет,нет
510828,3,0x943D2C768A4FB38311E658FF988BEE05,0x943D2C768A4FB38311E658FF988BEE07,ж,1963,61,2004-09-29,92,0,Накопительный период,55,СФР,"1,КАМЕНСК-УРАЛЬСКИЙ,,СВЕРДЛОВСКАЯ ОБЛАСТЬ,",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,КАМЕНСК-УРАЛЬСКИЙ Г,,623428,65000000000.0,нет,нет,нет,нет,нет
226155,0,0x63F51A4DFEBF2B49884C5BBA83098562,0x7C5B089F44A084468CB0C176A4497A7E,ж,1957,67,2006-11-21,122,0,Накопительный период,55,СФР,"1,СЕМИПАЛАТИНСК Г. КАЗАХСТАН",Адрес места жительства,ОМСКАЯ ОБЛ,,ОМСК Г,,644103,52000000000.0,нет,нет,нет,нет,нет
2729,0,0x5BB3BB38513EA94BBBBE83FCBC58E264,0xE49472A49795FF408219655C39FBA28F,м,1956,68,2009-11-30,129,0,Накопительный период,60,,"0,Г. КАЗАНЬ,,,",Адрес места жительства,ТАТАРСТАН РЕСП,,КАЗАНЬ Г,,420005,92000000000.0,нет,нет,нет,нет,нет
531899,3,0x943D2C768A4FB38311E659FCFD7447F1,0x943D2C768A4FB38311E659FCFD7447F3,ж,1964,60,2006-11-10,133,0,Накопительный период,55,СФР,"1,ПЕРМЬ,,,",Адрес места жительства,ПЕРМСКИЙ КРАЙ,,ПЕРМЬ Г,,614112,57000000000.0,нет,нет,да,нет,нет
369113,0,0xA2153CCC3571C84990473E37ABE4AA59,0xACF6BC3817453641AF92706852C62040,ж,1958,66,2007-12-04,115,0,Накопительный период,55,,"0,ДЕР. КОБАЧЕВО,ГОРОДЕЦКИЙ,ГОРЬКОВСКАЯ,",Адрес места жительства,НИЖЕГОРОДСКАЯ ОБЛ,ГОРОДЕЦКИЙ Р-Н,ГОРОДЕЦ Г,,606505,22000000000.0,нет,нет,нет,нет,нет
233860,0,0xE502A1317A62E142AC6D03AD05B18E6F,0xB797577451F2384E80437DDC73C4A52F,ж,1957,67,2006-12-29,84,0,Накопительный период,55,СФР,"1,Г.ИВАНОВО",Адрес места жительства,ИВАНОВСКАЯ ОБЛ,,КОХМА Г,,153511,24000000000.0,нет,нет,нет,нет,нет
444288,3,0x943D2C768A4FB38311E65CCAE0AE3F58,0x943D2C768A4FB38311E65CCAE0AE3F5A,ж,1960,64,2009-02-17,415,0,Накопительный период,55,СФР,"1,БРЯНСК,,,",Адрес места жительства,БРЯНСКАЯ ОБЛ,,БРЯНСК Г,,241012,15000000000.0,нет,нет,нет,нет,нет
342482,1,0x4AB061B6230EEF48987BE44F50350AF3,0xFE8D3FB4E327164481E29D1A5819D615,ж,1963,61,2012-11-29,117,0,Накопительный период,55,СФР,"0,Томск-7 Томская область",Адрес по прописке,ТОМСКАЯ ОБЛ,,СЕВЕРСК Г,,636013,69000000000.0,нет,нет,да,нет,нет
196525,3,0x943D2C768A4FB38311E65AB9F93FE2DF,0x943D2C768A4FB38311E65AB9F93FE2E1,м,1956,68,2007-05-16,317,0,Накопительный период,60,СФР,"1,РОСТОВ-НА-ДОНУ,,,",Адрес места жительства,РОСТОВСКАЯ ОБЛ,,РОСТОВ-НА-ДОНУ Г,,344011,60000000000.0,нет,нет,нет,нет,нет
386487,0,0x702B6895D5AC3B4EA2CA661A0D165CF7,0x9F2E535970576F4A854E4B6C2BCB22E9,ж,1962,62,2007-11-27,122,0,Накопительный период,55,СФР,"1,ПОС. УЛЬЯНОВКА ТОСНЕНСКОГО Р-НА ЛЕНИНГРАДСКОЙ ОБЛ.",Адрес места жительства,ЛЕНИНГРАДСКАЯ ОБЛ,ТОСНЕНСКИЙ Р-Н,,УЛЬЯНОВКА ГП,187010,41000000000.0,нет,нет,нет,нет,нет
61250,0,0x514CF6054506C04181FC66D536BF51F5,0x1BB214D271471E48AAB56CB46F1A5DE1,м,1956,68,2007-07-02,270,0,Накопительный период,60,СФР,"1,ДЕР. ИРЮМ ШАТРОВСКОГО Р-НА КУРГАНСКОЙ ОБЛ.",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,,,623950,65000000000.0,нет,нет,нет,нет,нет
280516,0,0x43925CC25096C643BC12198A53256131,0x428E0353E17A9F47AB9F210DB5C600E9,ж,1962,62,2011-07-04,268,0,Накопительный период,55,СФР,"1,ТАТАРСК НОВОСИБИРСКАЯ ОБЛАСТЬ",Адрес места жительства,ЧЕЛЯБИНСКАЯ ОБЛ,,КОПЕЙСК Г,,456625,75000000000.0,нет,нет,нет,нет,нет
484715,1,0x073F81CA61457D4D8310B04B684DF232,0xC60092D837927A4EB1115A4433B7D96F,ж,1957,67,2011-11-12,137,0,Накопительный период,55,,"0,МОСКВА",Адрес для информирования,МОСКВА Г,,,,127055,45000000000.0,нет,нет,нет,нет,нет
273325,1,0x540920D1E439F2429895EDED25599E34,0x786E2F14FD6710418FE493A323C0C2C5,ж,1962,62,2012-04-23,337,0,Накопительный период,55,"АО ""НПФ ""ДОВЕРИЕ""","0,ГОР.НОВОЧЕРКАССК РОСТОВСКОЙ ОБЛ. РОССИЯ",Адрес по прописке,РОСТОВСКАЯ ОБЛ,,НОВОЧЕРКАССК Г,,346406,60000000000.0,нет,нет,да,нет,нет
389511,0,0x5ADBFA9D4A1A3A40986484D78B7F92A8,0x67CB72B55818284F93138C4331975557,ж,1962,62,2011-12-15,104,0,Накопительный период,55,СФР,"1,ХОРБАТОВО, ИРКУТСКАЯ",Адрес места жительства,ИРКУТСКАЯ ОБЛ,,АНГАРСК Г,КИТОЙ МКР,665852,25000000000.0,нет,нет,нет,нет,нет
522870,0,0x0AA62343F397BF499B69A9F50ECDE898,0xE1DCA0D266BA51448A4582C07722AEA2,ж,1958,66,2009-12-31,106,0,Накопительный период,55,,"0,С.НОВО-ИЛЬМОВО,ДРОЖЖАНОВСКИЙ Р-ОН,ТАТАРСКАЯ АССР,",Адрес места жительства,УЛЬЯНОВСКАЯ ОБЛ,,УЛЬЯНОВСК Г,БЕЛЫЙ КЛЮЧ С,433320,73000000000.0,нет,нет,нет,нет,да
91644,0,0x1F261D831C6F0C4BAFCABCE5AA821952,0x42A73618B6B5C1458D4961FFD70050BF,ж,1959,65,2012-05-05,325,0,Накопительный период,55,СФР,"1,Д. К-СОЛА ВОЛЖСКИЙ РАЙОН РЕСП. МАРИЙ ЭЛ",Адрес места жительства,ВОЛГОГРАДСКАЯ ОБЛ,ГОРОДИЩЕНСКИЙ Р-Н,,НОВАЯ НАДЕЖДА П,403011,18000000000.0,нет,нет,нет,нет,нет
256859,0,0x96A22A12B9F2C14DABAC6F88AC60225E,0x2579ADCE0D1E8D4AAEB61487D7995BF4,ж,1965,59,2012-06-13,288,0,Накопительный период,56,"ЗАО ""НПФ ""НАСЛЕДИЕ""","1,НОВОСИБИРСКАЯ ОБЛ., ЧУЛЫМСКИЙ РАЙОН, С. БОЛЬШЕНИКОЛЬСК",Адрес места жительства,НОВОСИБИРСКАЯ ОБЛ,ИСКИТИМСКИЙ Р-Н,,УЛЫБИНО С,633248,50000000000.0,нет,нет,нет,нет,нет
64368,2,0x4043E27CF3A38F46A8C495B18DBF6B08,0x36E9CCB7C4E29D40B21B7FD4D9F25E63,м,1954,70,2009-02-16,416,0,Накопительный период,60,,"0,ДЕР. ОЖИГАНОВО,НОВО-ТОРЬЯЛЬСКИЙ РАЙОН,МАРИЙСКАЯ АССР,",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,ЕКАТЕРИНБУРГ Г,,620085,65000000000.0,нет,нет,нет,нет,нет
441101,1,0x7960D9853A125F41BF002595FBFA022D,0x81FE11CF4F94F147BCFA970C35FAA045,м,1958,66,2012-11-29,117,0,Накопительный период,60,СФР,"0,РД Хасавюртовский р-он с Костек",Адрес по прописке,ДАГЕСТАН РЕСП,ХАСАВЮРТОВСКИЙ Р-Н,,КОСТЕК С,368025,82000000000.0,нет,нет,нет,нет,нет
106053,1,0xD74182465FE13348A18C992D7DA4EB1A,0x22F53DE80DFD754D934CBF2BAAF497CE,ж,1964,60,2012-12-12,104,0,Накопительный период,55,СФР,"0,Новороссийск",Адрес по прописке,КРАСНОДАРСКИЙ КРАЙ,КРЫМСКИЙ Р-Н,КРЫМСК Г,,353380,3000000000.0,нет,нет,нет,нет,нет
290975,0,0x87DF583C9652AC4ABF012C74D086315D,0x1D819E6143533C499D284640B8EF20ED,ж,1958,66,2008-12-30,92,0,Накопительный период,55,,"0,ДЕР. ИВАЧЕВО,ЧЕРЕПОВЕЦКОГО Р-НА,ВОЛОГОДСКОЙ ОБЛ.,",Адрес места жительства,ВОЛОГОДСКАЯ ОБЛ,,ЧЕРЕПОВЕЦ Г,,162602,19000000000.0,нет,нет,нет,нет,нет
515067,0,0xF1517F5FD20D7D4FAFC8FF73448E7584,0x70C430B77E2C854EA658C1B7F6BCA6A3,м,1960,64,2007-12-18,101,0,Накопительный период,61,,"1,ГОР. ХАРОВСК ВОЛОГОДСКОЙ ОБЛАСТИ",Адрес места жительства,ВОЛОГОДСКАЯ ОБЛ,,ЧЕРЕПОВЕЦ Г,,162600,19000000000.0,нет,нет,нет,нет,нет
75587,0,0x968B7E36EF87C34D80E251C8E93C05B8,0x31DDF961E3C3894980EB39EF8DB26523,ж,1961,63,2005-12-12,105,0,Накопительный период,55,СФР,"1,ДЕР НОВО-АРТАУЛ ЯНАУЛЬСКИЙ РАЙОН БАШКИРСКАЯ АССР",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,ЕКАТЕРИНБУРГ Г,,620091,65000000000.0,нет,нет,нет,нет,нет
412237,0,0x28B4F973091BC147BB9F304694C176EA,0xAD6D2A7526C61A4C98C00F5B7A98B427,ж,1959,65,2010-06-10,285,0,Накопительный период,55,"АО ""НПФ ""ОТКРЫТИЕ""","1,С. СТАРЫЙ МОСТЯК СТАРОКУЛАТКИНСКОГО Р-НА УЛЬЯНОВСКОЙ ОБЛ.",Адрес места жительства,САРАТОВСКАЯ ОБЛ,,,СВЕТЛЫЙ П,412163,63000000000.0,нет,нет,нет,нет,нет
178801,0,0xB89A83D6E03B2744AC8FA4AB2D7B9867,0xF62C731B2452604C97368C49FB887250,ж,1965,59,2008-04-07,358,0,Накопительный период,56,СФР,"1,Г.КОМСОМОЛЬСК-НА-АМУРЕ ХАБАРОВСКИЙ КРАЙ",Адрес места жительства,ХАБАРОВСКИЙ КРАЙ,,КОМСОМОЛЬСК-НА-АМУРЕ Г,,681000,8000000000.0,нет,нет,нет,нет,нет
463977,2,0xA0863000973C2249B503EE955E9E34DE,0x5D21D5A3B9F00C45B20D0CAB0876F2D0,ж,1957,67,2010-12-16,96,0,Накопительный период,55,,Д.АКСАКШУР МАЛОПУРГИНСКИЙ Р.УАССР,Адрес по прописке,УДМУРТСКАЯ РЕСП,КИЯСОВСКИЙ Р-Н,,КАЛАШУР Д,427843,94000000000.0,нет,нет,нет,нет,нет
190506,0,0x76953B9B2179364FB9D7B7C413C3E803,0x2BA5AD7803102D4EBA22F947828D8399,ж,1961,63,2006-10-13,161,0,Накопительный период,55,СФР,"1,ГОР. ЧЕЛЯБИНСК",Адрес места жительства,ЧЕЛЯБИНСКАЯ ОБЛ,,ЧЕЛЯБИНСК Г,,454048,75000000000.0,нет,нет,нет,нет,нет
167279,1,0x485714FAA1FF7E4D90398E2061119857,0x10CD5D0D71D1A54F87E8ADB580929B11,м,1950,74,2008-12-30,91,0,Накопительный период,60,СФР,"0,ГОР.УССУРИЙСК ПРИМОРСКОГО КРАЯ",Адрес по прописке,МОСКОВСКАЯ ОБЛ,,РАМЕНСКОЕ Г,МАЛЫШЕВО Д,140170,46000000000.0,нет,нет,нет,нет,нет
328886,0,0x56245B8A72313541915C75BF06301145,0x3D3988A4FD599947858AECF25101048B,м,1955,69,2011-09-13,197,0,Накопительный период,60,СФР,"1,Г. ОХА ОХИНСКОГО РАЙОНА САХАЛИНСКОЙ ОБЛАСТИ",Адрес места жительства,АЛТАЙСКИЙ КРАЙ,,БАРНАУЛ Г,,656008,1000000000.0,нет,нет,нет,нет,нет
235595,3,0x943D2C768A4FB38311E65CB66DC60CD1,0x943D2C768A4FB38311E65CB66DC60CD3,ж,1964,60,2009-03-27,377,0,Накопительный период,55,СФР,"1,ТОМСК,,,",Адрес места жительства,ВОЛГОГРАДСКАЯ ОБЛ,,ВОЛЖСКИЙ Г,,404124,18000000000.0,нет,нет,нет,нет,нет
147927,2,0x77AACE23E6EA214FA8FA1A2E1E84363A,0x39F7F50C78805140BEDCD59F4121F421,ж,1961,63,2007-06-06,296,0,Накопительный период,55,,"1,ЛИПЕЦК",Адрес по прописке,ЛИПЕЦКАЯ ОБЛ,,ЛИПЕЦК Г,,398006,42000000000.0,нет,нет,нет,нет,нет
34007,1,0x9B6103E6933D2049BED52340A35DDC44,0x6C3D641789DBA048ACC6837C91AE1B6E,ж,1963,61,2012-09-19,188,0,Накопительный период,55,,"0,ГОР.ЧЕЛЯБИНСК",Адрес по прописке,МОСКВА Г,,,,115432,45000000000.0,нет,нет,нет,нет,нет
35727,0,0xBAC6C540036E74428CBF7CEEB9E630B3,0x65CD2D1E70779D46A788529FB81F925F,ж,1965,59,2012-05-12,318,0,Накопительный период,56,СФР,"1,Г.НИКОПОЛЬ ДНЕПРОПЕТРОВСКОЙ ОБЛАСТИ",Адрес места жительства,ТАТАРСТАН РЕСП,,НАБЕРЕЖНЫЕ ЧЕЛНЫ Г,,423800,92000000000.0,нет,нет,нет,нет,нет
42391,0,0x99B69247EA28A944961B1A1B4A8CD521,0xC00701C510BC2B49B1EF23C80FD7E9DE,ж,1961,63,2007-05-28,305,0,Накопительный период,55,СФР,"1,ГОР. НИЖНЯЯ ТУРА СВЕРДЛОВСКОЙ ОБЛ.",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,НИЖНИЙ ТАГИЛ Г,,622001,65000000000.0,нет,нет,нет,нет,нет
232778,0,0xA09BF4D3815FDF40985AB7DB975F5350,0x449BC5C257061A43BEDA1BA78522D240,ж,1962,62,2010-11-15,119,0,Накопительный период,55,СФР,"1,С. ПЕСТРЕЦЫ ПЕСТРЕЧИНСКИЙ РАЙОН ТАТАРСКАЯ АССР",Адрес места жительства,ТАТАРСТАН РЕСП,ЛАИШЕВСКИЙ Р-Н,ЛАИШЕВО Г,,422610,92000000000.0,нет,нет,нет,нет,нет
262049,0,0x5DFA71A3CDFB8345852B46E8D21E22F1,0xC53600E912766B48913F2EFD026A4FF8,м,1955,69,2006-03-21,367,0,Накопительный период,60,СФР,"1,НИЖНЕ-ЛЕМЕЗЫ, ИГЛИНСКИЙ, БАССР",Адрес места жительства,БАШКОРТОСТАН РЕСП,ИГЛИНСКИЙ Р-Н,,УЛУ-ТЕЛЯКСКИЙ ПОССОВЕТ П,452470,80000000000.0,нет,нет,нет,нет,нет
180469,0,0xC03F100A4857B3439FE2E8BDF3983E5F,0xCC06498B84F18747B77791247D2A24F5,ж,1960,64,2011-12-19,100,0,Накопительный период,55,СФР,"1,КРАСНАЯ НИВА С АРСЕНЬЕВСКИЙ Р-Н ТУЛЬСКАЯ ОБЛ",Адрес места жительства,МОСКОВСКАЯ ОБЛ,,КАШИРА Г,ОЖЕРЕЛЬЕ МКР,142921,46000000000.0,нет,нет,нет,нет,нет
505094,0,0xC4B2206F0673B341AC020D002DCE48A9,0xA215AFDFA8C5944E9148D69B038C1163,м,1954,70,2005-11-30,117,0,Накопительный период,60,СФР,"1,БУРЯТИЯ БУРЯТО-МОНГОЛЬСКИЙ Р-ОН С Н-ХОЛТОСОН",Адрес места жительства,КАРЕЛИЯ РЕСП,СУОЯРВСКИЙ Р-Н,СУОЯРВИ Г,,186870,86000000000.0,нет,нет,нет,нет,нет
457251,0,0xCA9E7087BB68BF4B8A6802D86AB6F653,0x6DEF3B7F53340946B3B4E82786010163,ж,1961,63,2010-02-28,396,0,Накопительный период,55,СФР,"0,С. ПОДЪЕЛЬСК,КОРТКЕРОССКОГО Р-НА,КОМИ АССР,",Адрес места жительства,КОМИ РЕСП,КОРТКЕРОССКИЙ Р-Н,,ПОДТЫБОК П,168053,87000000000.0,нет,нет,нет,нет,нет
300845,3,0x943D2C768A4FB38311E658CB0A7B11EF,0x943D2C768A4FB38311E658CB0A7B11F1,ж,1958,66,2004-09-29,92,0,Накопительный период,55,СФР,"1,ДУБОВАЯ,,МАРИЙСКАЯ АССР ГОРНО-МАРИЙСКИЙ,",Адрес места жительства,ВОЛГОГРАДСКАЯ ОБЛ,,ВОЛЖСКИЙ Г,,404131,18000000000.0,нет,нет,нет,нет,нет
82068,2,0x8E7C79F8173B9A489FB9A5F081033B04,0x01615EB75CA63A44A008EBD3E0FA44FC,ж,1959,65,2008-11-25,127,0,Накопительный период,55,,"0,ДЕР. ФОМИНО,ИРБИТСКИЙ РАЙОН,СВЕРДЛОВСКАЯ ОБЛАСТЬ,",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,ИРБИТСКИЙ Р-Н,,НОВГОРОДОВА Д,623802,65000000000.0,нет,нет,нет,нет,нет
517819,0,0xD27186D201FC444C8C6DC40EED9D7266,0x12F7C2BBE2D7DF4D92D72D784D19E2A7,ж,1958,66,2007-12-20,99,0,Накопительный период,55,СФР,"1,Г. АЛЕКСАНДРОВСК-САХАЛИНСКИЙ САХАЛИНСКОЙ ОБЛАСТИ",Адрес места жительства,САХАЛИНСКАЯ ОБЛ,,ЮЖНО-САХАЛИНСК Г,,693006,64000000000.0,нет,нет,нет,нет,нет
399115,0,0x05784F602B681F4E9C917B971A98EA33,0x3D24CC34F10D2C43AE29FFE00E592B18,ж,1960,64,2007-12-10,109,0,Накопительный период,55,СФР,"1,Г.УССУРИЙСК ПРИМОРСКИЙ КРАЙ",Адрес места жительства,ПРИМОРСКИЙ КРАЙ,,УССУРИЙСК Г,,692501,5000000000.0,нет,нет,нет,нет,нет
430831,0,0xA4B6D30E049D934FA8FAEB35018A0D02,0xE56AAF36F8F4DA44B1DA1EA1E98B5A78,ж,1962,62,2008-02-05,420,0,Накопительный период,55,СФР,"1,С.ЧУЛЬМАН АЛДАНСКОГО Р-НА САХА ЯКУТИЯ",Адрес места жительства,ЗАБАЙКАЛЬСКИЙ КРАЙ,,ЧИТА Г,,672042,76000000000.0,нет,нет,нет,нет,нет
52121,2,0x1748AC60FEB7A143A47C691B5D3C111C,0x3A5C61E8441C3E4D8E181FFFE427266F,ж,1964,60,2013-05-23,1404,0,Накопительный период,55,,"0,ЛЕНИНГРАД,,,,",Адрес по прописке,САНКТ-ПЕТЕРБУРГ Г,,,,198261,40000000000.0,нет,нет,да,нет,нет
407001,3,0x943D2C768A4FB38311E65E46DE0FC95B,0x943D2C768A4FB38311E65E46E40F2F47,ж,1956,68,2010-08-27,207,0,Накопительный период,55,СФР,"1,СУХИНИЧИ,КАЛУЖСКАЯ ОБЛАСТЬ,,",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,ВЕРХНЕСАЛДИНСКИЙ Р-Н,ВЕРХНЯЯ САЛДА Г,,624763,65000000000.0,нет,нет,да,нет,нет
189550,0,0xB77F2399896D3F499BE9550DDB150133,0x000BB49D5F9E084EA8A1D762D075CD6B,м,1960,64,2013-10-10,564,0,Накопительный период,61,СФР,"1,С. КУЙТУН ТАРБАГАТАЙСКИЙ РАЙОН БУРЯТСКАЯ АССР",Адрес места жительства,БУРЯТИЯ РЕСП,,УЛАН-УДЭ Г,,670033,81000000000.0,нет,нет,нет,нет,нет
